order_id,order_date,region,product_category,sales_rep,lead_source,units_sold,unit_price,revenue,month
503578,2024-11-09,Midwest,Window Treatments,Rep D,Referral,5,750.27,3751.35,2024-11
503579,2025-10-29,Midwest,Outdoor Shades,Rep C,Canvassing,3,621.42,1864.26,2025-10
503580,2025-05-22,East,Window Treatments,Rep B,Canvassing,1,688.02,688.02,2025-05
503581,2025-12-20,East,Smart Blinds,Rep B,Canvassing,5,767.14,3835.7,2025-12
503582,2024-08-13,East,Window Treatments,Rep A,Partner,4,252.97,1011.88,2024-08
503583,2024-02-25,South,Window Treatments,Rep B,Referral,4,410.22,1640.88,2024-02
503584,2025-08-30,Midwest,Outdoor Shades,Rep D,Inbound Call,4,937.56,3750.24,2025-08
503585,2025-03-24,South,Window Treatments,Rep D,Partner,1,753.01,753.01,2025-03
503586,2025-05-02,Midwest,Accessories,Rep D,Canvassing,4,454.35,1817.4,2025-05
503587,2025-11-21,South,Window Treatments,Rep B,Referral,3,370.42,1111.26,2025-11
503588,2025-11-22,Midwest,Outdoor Shades,Rep C,Referral,3,254.45,763.35,2025-11
503589,2024-11-30,South,Outdoor Shades,Rep B,Website,4,1017.54,4070.16,2024-11
503590,2024-03-27,East,Outdoor Shades,Rep D,Canvassing,5,487.18,2435.9,2024-03
503591,2025-11-08,West,Accessories,Rep A,Partner,5,743.0,3715.0,2025-11
503592,2025-09-09,East,Smart Blinds,Rep B,Website,4,631.45,2525.8,2025-09
503593,2024-01-02,Midwest,Smart Blinds,Rep E,Canvassing,5,921.95,4609.75,2024-01
503594,2024-01-24,South,Accessories,Rep E,Referral,1,337.81,337.81,2024-01
503595,2024-03-26,East,Window Treatments,Rep C,Canvassing,3,761.52,2284.56,2024-03
503596,2025-03-14,South,Outdoor Shades,Rep E,Referral,5,897.26,4486.3,2025-03
503597,2025-07-14,West,Window Treatments,Rep D,Referral,1,587.38,587.38,2025-07
503598,2025-11-11,Midwest,Outdoor Shades,Rep E,Inbound Call,4,235.77,943.08,2025-11
503599,2025-06-08,West,Accessories,Rep C,Canvassing,2,783.83,1567.66,2025-06
503600,2025-04-30,East,Smart Blinds,Rep A,Partner,2,840.2,1680.4,2025-04
503601,2024-10-31,South,Window Treatments,Rep A,Canvassing,4,120.69,482.76,2024-10
503602,2024-03-25,East,Smart Blinds,Rep E,Canvassing,5,553.21,2766.05,2024-03
503603,2025-09-16,Midwest,Window Treatments,Rep B,Inbound Call,3,716.29,2148.87,2025-09
503604,2024-12-07,West,Window Treatments,Rep E,Canvassing,1,551.09,551.09,2024-12
503605,2025-02-21,West,Outdoor Shades,Rep C,Inbound Call,1,1090.76,1090.76,2025-02
503606,2024-07-13,Midwest,Smart Blinds,Rep C,Website,2,462.36,924.72,2024-07
503607,2025-06-06,Midwest,Outdoor Shades,Rep C,Canvassing,3,978.7,2936.1,2025-06
503608,2025-03-04,South,Outdoor Shades,Rep D,Website,1,839.86,839.86,2025-03
503609,2024-10-31,South,Smart Blinds,Rep A,Website,1,492.71,492.71,2024-10
503610,2025-01-06,Midwest,Outdoor Shades,Rep C,Referral,4,535.47,2141.88,2025-01
503611,2025-03-30,East,Window Treatments,Rep C,Inbound Call,4,639.08,2556.32,2025-03
503612,2024-04-05,Midwest,Smart Blinds,Rep D,Website,1,727.98,727.98,2024-04
503613,2024-07-05,East,Smart Blinds,Rep E,Referral,3,214.37,643.11,2024-07
503614,2024-03-17,South,Accessories,Rep A,Inbound Call,5,411.01,2055.05,2024-03
503615,2024-09-12,West,Window Treatments,Rep A,Referral,1,760.72,760.72,2024-09
503616,2025-05-08,Midwest,Window Treatments,Rep D,Website,1,416.49,416.49,2025-05
503617,2024-08-30,West,Outdoor Shades,Rep E,Website,2,781.08,1562.16,2024-08
503618,2025-08-09,South,Window Treatments,Rep B,Website,4,793.86,3175.44,2025-08
503619,2025-08-22,West,Window Treatments,Rep E,Partner,5,753.04,3765.2,2025-08
503620,2025-08-31,South,Smart Blinds,Rep C,Inbound Call,3,338.47,1015.41,2025-08
503621,2024-07-15,West,Outdoor Shades,Rep B,Inbound Call,3,684.83,2054.49,2024-07
503622,2024-08-07,East,Smart Blinds,Rep C,Referral,2,972.3,1944.6,2024-08
503623,2024-08-04,East,Smart Blinds,Rep E,Website,5,847.45,4237.25,2024-08
503624,2024-11-23,South,Window Treatments,Rep D,Inbound Call,1,910.97,910.97,2024-11
503625,2024-04-08,East,Window Treatments,Rep C,Referral,2,270.54,541.08,2024-04
503626,2025-12-29,Midwest,Window Treatments,Rep C,Canvassing,1,166.15,166.15,2025-12
503627,2025-02-10,West,Window Treatments,Rep D,Partner,3,548.49,1645.47,2025-02
503628,2025-11-02,South,Outdoor Shades,Rep C,Referral,3,531.8,1595.4,2025-11
503629,2024-05-17,South,Outdoor Shades,Rep B,Inbound Call,4,544.61,2178.44,2024-05
503630,2025-08-15,South,Smart Blinds,Rep B,Canvassing,5,232.94,1164.7,2025-08
503631,2024-02-26,West,Window Treatments,Rep E,Partner,3,1087.07,3261.21,2024-02
503632,2025-08-10,South,Smart Blinds,Rep D,Referral,5,253.98,1269.9,2025-08
503633,2025-05-13,Midwest,Window Treatments,Rep C,Partner,2,882.67,1765.34,2025-05
503634,2025-12-29,West,Window Treatments,Rep C,Partner,5,809.7,4048.5,2025-12
503635,2024-08-13,South,Smart Blinds,Rep E,Inbound Call,1,245.13,245.13,2024-08
503636,2024-11-30,East,Window Treatments,Rep C,Partner,3,1035.61,3106.83,2024-11
503637,2025-06-13,South,Smart Blinds,Rep A,Partner,5,200.03,1000.15,2025-06
503638,2025-06-24,West,Accessories,Rep D,Canvassing,4,929.86,3719.44,2025-06
503639,2025-03-19,West,Smart Blinds,Rep A,Canvassing,5,822.6,4113.0,2025-03
503640,2025-05-13,West,Window Treatments,Rep B,Website,4,188.69,754.76,2025-05
503641,2024-01-01,West,Smart Blinds,Rep B,Canvassing,2,310.18,620.36,2024-01
503642,2024-09-17,West,Outdoor Shades,Rep D,Inbound Call,3,223.28,669.84,2024-09
503643,2024-03-05,East,Smart Blinds,Rep A,Referral,2,754.99,1509.98,2024-03
503644,2024-11-29,East,Window Treatments,Rep A,Inbound Call,4,425.4,1701.6,2024-11
503645,2025-06-12,Midwest,Outdoor Shades,Rep B,Canvassing,3,923.41,2770.23,2025-06
503646,2024-10-15,East,Smart Blinds,Rep D,Inbound Call,2,551.15,1102.3,2024-10
503647,2024-01-07,West,Window Treatments,Rep D,Canvassing,5,647.19,3235.95,2024-01
503648,2025-01-14,West,Accessories,Rep C,Inbound Call,4,557.63,2230.52,2025-01
503649,2024-09-05,South,Smart Blinds,Rep B,Canvassing,4,333.22,1332.88,2024-09
503650,2025-04-28,West,Smart Blinds,Rep B,Inbound Call,5,520.64,2603.2,2025-04
503651,2024-09-08,South,Smart Blinds,Rep A,Canvassing,1,167.91,167.91,2024-09
503652,2025-07-09,West,Window Treatments,Rep B,Inbound Call,5,675.69,3378.45,2025-07
503653,2025-04-24,East,Smart Blinds,Rep A,Inbound Call,2,301.54,603.08,2025-04
503654,2025-06-18,Midwest,Outdoor Shades,Rep D,Canvassing,3,694.78,2084.34,2025-06
503655,2025-03-08,South,Outdoor Shades,Rep D,Canvassing,5,1078.5,5392.5,2025-03
503656,2024-02-23,Midwest,Accessories,Rep A,Website,3,786.11,2358.33,2024-02
503657,2024-11-30,West,Window Treatments,Rep A,Inbound Call,4,199.76,799.04,2024-11
503658,2025-08-18,South,Window Treatments,Rep B,Referral,2,423.78,847.56,2025-08
503659,2024-03-11,East,Outdoor Shades,Rep E,Inbound Call,5,1007.61,5038.05,2024-03
503660,2025-05-11,West,Outdoor Shades,Rep C,Inbound Call,3,762.32,2286.96,2025-05
503661,2025-07-11,South,Window Treatments,Rep B,Website,5,675.11,3375.55,2025-07
503662,2025-04-09,East,Window Treatments,Rep A,Canvassing,3,515.11,1545.33,2025-04
503663,2025-08-07,South,Window Treatments,Rep D,Inbound Call,2,967.51,1935.02,2025-08
503664,2024-09-06,South,Outdoor Shades,Rep B,Partner,5,750.79,3753.95,2024-09
503665,2025-09-28,West,Window Treatments,Rep E,Website,1,935.41,935.41,2025-09
503666,2024-04-03,South,Outdoor Shades,Rep A,Website,5,245.41,1227.05,2024-04
503667,2024-09-11,West,Window Treatments,Rep E,Inbound Call,3,872.22,2616.66,2024-09
503668,2024-06-05,West,Window Treatments,Rep A,Partner,3,555.74,1667.22,2024-06
503669,2024-07-14,West,Outdoor Shades,Rep D,Canvassing,3,178.04,534.12,2024-07
503670,2024-04-15,South,Accessories,Rep D,Partner,2,490.9,981.8,2024-04
503671,2025-09-08,South,Accessories,Rep D,Website,5,1068.89,5344.45,2025-09
503672,2025-06-22,West,Window Treatments,Rep B,Partner,2,889.61,1779.22,2025-06
503673,2025-12-17,South,Smart Blinds,Rep C,Website,1,693.11,693.11,2025-12
503674,2025-01-08,West,Window Treatments,Rep C,Partner,2,221.13,442.26,2025-01
503675,2025-06-16,East,Window Treatments,Rep E,Referral,4,482.63,1930.52,2025-06
503676,2024-10-03,Midwest,Window Treatments,Rep B,Partner,2,979.42,1958.84,2024-10
503677,2024-05-26,Midwest,Window Treatments,Rep B,Inbound Call,1,879.54,879.54,2024-05
503678,2024-07-12,Midwest,Window Treatments,Rep E,Inbound Call,2,745.45,1490.9,2024-07
503679,2024-01-26,West,Smart Blinds,Rep C,Inbound Call,3,873.41,2620.23,2024-01
503680,2025-06-15,South,Window Treatments,Rep A,Partner,5,577.81,2889.05,2025-06
503681,2024-08-08,Midwest,Outdoor Shades,Rep C,Partner,1,880.24,880.24,2024-08
503682,2025-03-11,Midwest,Window Treatments,Rep D,Referral,5,515.8,2579.0,2025-03
503683,2025-08-12,Midwest,Smart Blinds,Rep D,Referral,3,500.77,1502.31,2025-08
503684,2024-12-15,West,Accessories,Rep B,Referral,4,610.32,2441.28,2024-12
503685,2025-11-02,West,Window Treatments,Rep B,Canvassing,4,1015.0,4060.0,2025-11
503686,2024-02-22,South,Outdoor Shades,Rep B,Referral,1,600.04,600.04,2024-02
503687,2025-01-04,West,Outdoor Shades,Rep C,Website,5,206.59,1032.95,2025-01
503688,2024-05-06,South,Smart Blinds,Rep E,Inbound Call,2,361.32,722.64,2024-05
503689,2024-03-26,West,Outdoor Shades,Rep A,Canvassing,5,811.7,4058.5,2024-03
503690,2025-08-13,South,Window Treatments,Rep D,Canvassing,4,889.97,3559.88,2025-08
503691,2024-03-12,South,Window Treatments,Rep D,Referral,5,481.25,2406.25,2024-03
503692,2024-02-26,East,Outdoor Shades,Rep A,Website,2,729.45,1458.9,2024-02
503693,2024-01-30,West,Smart Blinds,Rep C,Website,4,930.51,3722.04,2024-01
503694,2024-05-25,West,Smart Blinds,Rep D,Canvassing,3,287.94,863.82,2024-05
503695,2025-12-08,East,Accessories,Rep A,Canvassing,1,902.47,902.47,2025-12
503696,2024-01-04,West,Window Treatments,Rep A,Inbound Call,5,407.35,2036.75,2024-01
503697,2025-01-05,East,Smart Blinds,Rep A,Referral,3,1066.8,3200.4,2025-01
503698,2024-07-14,South,Smart Blinds,Rep E,Inbound Call,5,716.81,3584.05,2024-07
503699,2024-05-29,South,Smart Blinds,Rep C,Website,5,492.33,2461.65,2024-05
503700,2025-06-06,South,Smart Blinds,Rep C,Website,3,636.74,1910.22,2025-06
503701,2024-08-28,West,Accessories,Rep C,Website,4,977.32,3909.28,2024-08
503702,2024-08-08,West,Window Treatments,Rep C,Inbound Call,4,242.39,969.56,2024-08
503703,2025-09-22,South,Smart Blinds,Rep E,Website,2,690.34,1380.68,2025-09
503704,2025-12-30,Midwest,Accessories,Rep B,Partner,1,211.71,211.71,2025-12
503705,2024-08-05,South,Window Treatments,Rep E,Partner,1,197.5,197.5,2024-08
503706,2024-05-10,East,Accessories,Rep B,Website,3,354.98,1064.94,2024-05
503707,2024-07-28,West,Outdoor Shades,Rep D,Inbound Call,4,588.49,2353.96,2024-07
503708,2024-06-24,South,Smart Blinds,Rep C,Referral,5,1072.29,5361.45,2024-06
503709,2024-06-25,East,Outdoor Shades,Rep E,Website,4,367.26,1469.04,2024-06
503710,2024-08-08,South,Outdoor Shades,Rep A,Inbound Call,2,915.04,1830.08,2024-08
503711,2024-08-17,East,Window Treatments,Rep E,Inbound Call,2,1042.84,2085.68,2024-08
503712,2025-03-22,West,Smart Blinds,Rep D,Canvassing,1,653.94,653.94,2025-03
503713,2025-05-18,West,Outdoor Shades,Rep B,Partner,5,699.77,3498.85,2025-05
503714,2024-10-04,South,Outdoor Shades,Rep C,Inbound Call,2,942.59,1885.18,2024-10
503715,2025-09-16,South,Smart Blinds,Rep B,Inbound Call,4,598.78,2395.12,2025-09
503716,2024-03-21,East,Window Treatments,Rep D,Canvassing,1,1035.56,1035.56,2024-03
503717,2025-02-09,South,Window Treatments,Rep A,Partner,2,215.83,431.66,2025-02
503718,2025-11-11,West,Accessories,Rep D,Canvassing,3,1037.71,3113.13,2025-11
503719,2024-03-10,West,Window Treatments,Rep A,Canvassing,5,989.5,4947.5,2024-03
503720,2025-11-26,West,Accessories,Rep B,Canvassing,3,1038.2,3114.6,2025-11
503721,2024-03-03,East,Outdoor Shades,Rep E,Inbound Call,3,348.32,1044.96,2024-03
503722,2024-03-15,South,Outdoor Shades,Rep A,Inbound Call,2,607.37,1214.74,2024-03
503723,2024-08-01,West,Window Treatments,Rep D,Website,3,253.86,761.58,2024-08
503724,2024-02-11,West,Accessories,Rep D,Canvassing,3,486.76,1460.28,2024-02
503725,2024-09-11,Midwest,Accessories,Rep A,Canvassing,3,771.19,2313.57,2024-09
503726,2024-10-03,Midwest,Window Treatments,Rep E,Partner,2,490.52,981.04,2024-10
503727,2024-05-06,Midwest,Accessories,Rep E,Partner,3,155.81,467.43,2024-05
503728,2025-06-01,East,Window Treatments,Rep E,Referral,2,577.08,1154.16,2025-06
503729,2025-11-22,East,Accessories,Rep D,Referral,3,716.81,2150.43,2025-11
503730,2025-06-12,West,Smart Blinds,Rep A,Partner,1,554.7,554.7,2025-06
503731,2025-12-22,West,Window Treatments,Rep B,Inbound Call,5,344.99,1724.95,2025-12
503732,2025-01-06,West,Smart Blinds,Rep C,Inbound Call,2,775.42,1550.84,2025-01
503733,2025-03-30,West,Smart Blinds,Rep C,Website,1,766.82,766.82,2025-03
503734,2025-09-23,East,Window Treatments,Rep A,Referral,4,1045.81,4183.24,2025-09
503735,2024-08-12,West,Window Treatments,Rep E,Inbound Call,2,1000.1,2000.2,2024-08
503736,2025-06-26,West,Smart Blinds,Rep A,Canvassing,3,455.97,1367.91,2025-06
503737,2025-07-19,West,Smart Blinds,Rep E,Partner,5,817.09,4085.45,2025-07
503738,2024-02-10,West,Window Treatments,Rep D,Referral,2,175.11,350.22,2024-02
503739,2024-06-22,South,Outdoor Shades,Rep E,Partner,1,489.65,489.65,2024-06
503740,2024-03-13,South,Window Treatments,Rep E,Inbound Call,1,236.99,236.99,2024-03
503741,2024-04-12,South,Window Treatments,Rep E,Canvassing,3,732.08,2196.24,2024-04
503742,2025-08-16,East,Window Treatments,Rep D,Canvassing,1,881.44,881.44,2025-08
503743,2025-10-07,West,Accessories,Rep D,Website,2,207.27,414.54,2025-10
503744,2025-04-25,Midwest,Smart Blinds,Rep E,Canvassing,1,617.32,617.32,2025-04
503745,2025-08-13,West,Window Treatments,Rep C,Referral,3,1067.39,3202.17,2025-08
503746,2025-06-20,East,Accessories,Rep C,Partner,4,269.84,1079.36,2025-06
503747,2024-07-15,West,Outdoor Shades,Rep D,Referral,1,510.59,510.59,2024-07
503748,2024-09-29,Midwest,Smart Blinds,Rep C,Website,3,139.2,417.6,2024-09
503749,2025-04-19,East,Outdoor Shades,Rep D,Website,5,999.4,4997.0,2025-04
503750,2024-06-30,Midwest,Window Treatments,Rep C,Website,4,847.13,3388.52,2024-06
503751,2025-03-28,South,Accessories,Rep C,Inbound Call,3,583.41,1750.23,2025-03
503752,2025-01-22,South,Window Treatments,Rep C,Canvassing,2,954.55,1909.1,2025-01
503753,2024-07-21,South,Smart Blinds,Rep E,Canvassing,4,381.45,1525.8,2024-07
503754,2025-10-29,West,Outdoor Shades,Rep A,Canvassing,1,272.47,272.47,2025-10
503755,2025-09-16,South,Accessories,Rep D,Referral,1,541.77,541.77,2025-09
503756,2024-04-16,East,Outdoor Shades,Rep A,Inbound Call,1,360.76,360.76,2024-04
503757,2025-01-24,West,Outdoor Shades,Rep A,Website,4,198.5,794.0,2025-01
503758,2025-05-26,Midwest,Accessories,Rep D,Website,5,288.36,1441.8,2025-05
503759,2024-02-16,West,Accessories,Rep A,Canvassing,1,168.57,168.57,2024-02
503760,2025-12-07,West,Window Treatments,Rep D,Referral,2,547.88,1095.76,2025-12
503761,2025-11-26,South,Outdoor Shades,Rep C,Partner,5,547.28,2736.4,2025-11
503762,2025-04-11,South,Window Treatments,Rep C,Partner,5,571.07,2855.35,2025-04
503763,2025-08-11,South,Accessories,Rep D,Partner,2,1078.03,2156.06,2025-08
503764,2024-05-31,Midwest,Window Treatments,Rep B,Partner,1,462.94,462.94,2024-05
503765,2025-10-08,East,Window Treatments,Rep B,Partner,4,568.58,2274.32,2025-10
503766,2025-11-30,East,Accessories,Rep A,Partner,2,459.96,919.92,2025-11
503767,2024-01-05,West,Window Treatments,Rep A,Partner,1,1031.77,1031.77,2024-01
503768,2024-05-10,South,Window Treatments,Rep D,Canvassing,4,577.53,2310.12,2024-05
503769,2025-01-30,Midwest,Smart Blinds,Rep E,Website,4,925.75,3703.0,2025-01
503770,2024-11-23,South,Smart Blinds,Rep E,Website,3,191.12,573.36,2024-11
503771,2025-07-09,West,Smart Blinds,Rep E,Inbound Call,1,713.18,713.18,2025-07
503772,2025-10-23,East,Smart Blinds,Rep D,Website,3,447.87,1343.61,2025-10
503773,2025-08-09,South,Window Treatments,Rep E,Partner,2,658.67,1317.34,2025-08
503774,2024-09-05,Midwest,Window Treatments,Rep C,Referral,2,693.56,1387.12,2024-09
503775,2025-03-26,South,Smart Blinds,Rep A,Partner,1,594.85,594.85,2025-03
503776,2024-05-13,Midwest,Outdoor Shades,Rep A,Partner,3,692.12,2076.36,2024-05
503777,2024-02-20,West,Outdoor Shades,Rep B,Canvassing,2,722.35,1444.7,2024-02
503778,2025-12-16,Midwest,Window Treatments,Rep D,Inbound Call,3,904.4,2713.2,2025-12
503779,2024-07-07,Midwest,Window Treatments,Rep A,Website,4,1085.33,4341.32,2024-07
503780,2024-12-28,Midwest,Outdoor Shades,Rep B,Referral,4,679.63,2718.52,2024-12
503781,2025-01-17,East,Outdoor Shades,Rep B,Referral,2,596.16,1192.32,2025-01
503782,2025-10-09,South,Window Treatments,Rep C,Inbound Call,1,722.68,722.68,2025-10
503783,2024-02-22,South,Accessories,Rep A,Inbound Call,3,603.73,1811.19,2024-02
503784,2025-02-24,South,Smart Blinds,Rep B,Website,4,743.29,2973.16,2025-02
503785,2025-10-06,East,Outdoor Shades,Rep E,Website,1,726.86,726.86,2025-10
503786,2025-05-08,East,Smart Blinds,Rep D,Inbound Call,4,992.98,3971.92,2025-05
503787,2024-06-24,East,Window Treatments,Rep D,Partner,3,572.99,1718.97,2024-06
503788,2025-09-16,East,Window Treatments,Rep E,Canvassing,5,472.29,2361.45,2025-09
503789,2024-01-17,Midwest,Outdoor Shades,Rep A,Canvassing,5,227.37,1136.85,2024-01
503790,2024-10-11,East,Outdoor Shades,Rep C,Partner,4,939.69,3758.76,2024-10
503791,2025-08-13,East,Smart Blinds,Rep B,Canvassing,5,213.11,1065.55,2025-08
503792,2024-10-21,East,Window Treatments,Rep E,Referral,5,465.27,2326.35,2024-10
503793,2024-07-11,South,Window Treatments,Rep C,Website,5,700.66,3503.3,2024-07
503794,2024-06-15,South,Outdoor Shades,Rep E,Website,4,256.27,1025.08,2024-06
503795,2025-02-12,South,Window Treatments,Rep B,Website,2,350.72,701.44,2025-02
503796,2025-12-11,East,Smart Blinds,Rep E,Website,3,520.83,1562.49,2025-12
503797,2025-09-22,South,Outdoor Shades,Rep D,Canvassing,1,882.99,882.99,2025-09
503798,2024-11-03,South,Outdoor Shades,Rep E,Referral,5,820.56,4102.8,2024-11
503799,2025-10-23,Midwest,Smart Blinds,Rep A,Referral,2,210.45,420.9,2025-10
503800,2025-11-22,South,Outdoor Shades,Rep A,Referral,3,179.19,537.57,2025-11
503801,2025-07-13,West,Smart Blinds,Rep C,Canvassing,5,163.8,819.0,2025-07
503802,2024-07-23,East,Outdoor Shades,Rep B,Website,5,197.22,986.1,2024-07
503803,2025-08-25,East,Window Treatments,Rep E,Canvassing,4,354.78,1419.12,2025-08
503804,2024-04-30,West,Outdoor Shades,Rep B,Website,4,876.62,3506.48,2024-04
503805,2024-07-21,Midwest,Outdoor Shades,Rep E,Referral,3,625.46,1876.38,2024-07
503806,2025-12-23,West,Smart Blinds,Rep B,Inbound Call,5,281.22,1406.1,2025-12
503807,2024-02-18,South,Window Treatments,Rep E,Canvassing,3,871.0,2613.0,2024-02
503808,2024-10-30,Midwest,Accessories,Rep C,Referral,3,125.16,375.48,2024-10
503809,2025-11-26,West,Outdoor Shades,Rep B,Referral,1,754.02,754.02,2025-11
503810,2024-03-02,West,Window Treatments,Rep B,Referral,2,632.92,1265.84,2024-03
503811,2024-05-03,East,Smart Blinds,Rep D,Website,3,1075.48,3226.44,2024-05
503812,2024-05-29,South,Outdoor Shades,Rep E,Canvassing,5,1045.18,5225.9,2024-05
503813,2024-10-06,Midwest,Accessories,Rep B,Partner,3,985.43,2956.29,2024-10
503814,2025-08-17,Midwest,Outdoor Shades,Rep C,Canvassing,4,435.2,1740.8,2025-08
503815,2025-12-31,West,Window Treatments,Rep D,Website,2,1009.15,2018.3,2025-12
503816,2025-01-22,East,Smart Blinds,Rep A,Partner,4,764.52,3058.08,2025-01
503817,2025-06-24,Midwest,Outdoor Shades,Rep E,Inbound Call,4,723.0,2892.0,2025-06
503818,2024-01-22,East,Outdoor Shades,Rep E,Partner,2,810.75,1621.5,2024-01
503819,2025-05-30,South,Window Treatments,Rep A,Referral,1,767.49,767.49,2025-05
503820,2024-09-16,South,Window Treatments,Rep A,Inbound Call,4,825.21,3300.84,2024-09
503821,2025-10-25,East,Smart Blinds,Rep A,Website,2,972.08,1944.16,2025-10
503822,2024-05-04,South,Outdoor Shades,Rep B,Referral,4,368.14,1472.56,2024-05
503823,2025-09-19,South,Accessories,Rep C,Website,3,487.45,1462.35,2025-09
503824,2025-06-18,Midwest,Smart Blinds,Rep E,Canvassing,2,696.22,1392.44,2025-06
503825,2024-11-17,South,Outdoor Shades,Rep C,Canvassing,4,778.5,3114.0,2024-11
503826,2025-10-30,Midwest,Outdoor Shades,Rep B,Website,3,162.53,487.59,2025-10
503827,2024-01-17,Midwest,Outdoor Shades,Rep D,Canvassing,4,697.33,2789.32,2024-01
503828,2024-12-01,East,Outdoor Shades,Rep C,Canvassing,3,459.82,1379.46,2024-12
503829,2025-02-06,Midwest,Accessories,Rep B,Referral,5,836.83,4184.15,2025-02
503830,2025-02-15,West,Accessories,Rep E,Canvassing,2,410.66,821.32,2025-02
503831,2024-08-28,Midwest,Window Treatments,Rep E,Referral,1,1082.56,1082.56,2024-08
503832,2024-11-01,East,Window Treatments,Rep A,Website,4,829.41,3317.64,2024-11
503833,2025-02-10,Midwest,Outdoor Shades,Rep E,Canvassing,2,911.76,1823.52,2025-02
503834,2025-01-19,West,Accessories,Rep B,Inbound Call,2,861.86,1723.72,2025-01
503835,2025-12-26,Midwest,Smart Blinds,Rep D,Partner,2,942.81,1885.62,2025-12
503836,2024-08-17,West,Accessories,Rep C,Referral,3,665.49,1996.47,2024-08
503837,2024-09-02,East,Window Treatments,Rep D,Partner,1,699.64,699.64,2024-09
503838,2025-09-10,East,Outdoor Shades,Rep B,Canvassing,2,762.61,1525.22,2025-09
503839,2025-10-02,East,Outdoor Shades,Rep C,Inbound Call,5,134.4,672.0,2025-10
503840,2025-02-23,Midwest,Outdoor Shades,Rep A,Canvassing,4,774.34,3097.36,2025-02
